method,site,type,lat,transect,diver,life.history,species,percent.of.cover,l,w,area,pale,bleached,total.pb,percent.pb,new,trans,old,total.mort,percent.mort,disease,percentdisease
Video,1,Back Reef,3,5,5,NA,MALC,0.7,12.25,15.75,192.9375,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Stress Tolerant,OANN,0.9,87.75,18,1579.5,0,0,0,0,0,0,0.6,14,60,0,0
Video,1,Back Reef,3,5,5,Weedy,PAST,0.9,6.428571429,6.428571429,41.32653062,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Weedy,UAGA,0.8,6.153846154,6.153846154,37.86982249,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,NA,MCOM,0.85,27.78846154,16.34615385,454.2344676,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Weedy,UTEN,0.8,18.46153846,12.30769231,227.2189349,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Weedy,PAST,0.9,4.821428571,4.821428571,23.24617347,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Weedy,PAST,0.8,7.5,7.5,56.25,1,0,1,100,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Weedy,PFUR,0.7,12.03125,13.125,157.9101563,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,NA,MCOM,0.6,8.4375,6.5625,55.37109375,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Stress Tolerant,OANN,0.6,41.25,33.75,1392.1875,0,0,0,0,0,0,0.3,8,30,0,0
Video,1,Back Reef,3,5,5,Stress Tolerant,SSID,0.85,7.083333333,7.083333333,50.17361111,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Weedy,PAST,0.9,7.5,11.25,84.375,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Generalist,OFAV,0.8,20,6.666666667,133.3333333,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,NA,MCOM,0.7,5.25,5.25,27.5625,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Generalist,OFAV,0.8,9.333333333,10.66666667,99.55555558,0,0,0,0,0,0,0,2,0,0,0
Video,1,Back Reef,3,5,5,Weedy,PPOR,0.7,6.25,7.5,46.875,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.8,18.0952381,19.04761905,344.6712019,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.8,15.23809524,15.23809524,232.1995465,0,0,0,0,0.4,0,0,10,40,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.7,16.47058824,15.44117647,254.3252596,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.75,20.83333333,21.875,455.7291666,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.75,20.83333333,26.04166667,542.5347222,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.6,17.72727273,12.27272727,217.5619835,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,12,19.5,234,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.7,4.666666667,9.333333333,43.55555556,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.5,11.66666667,11.66666667,136.1111112,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.6,7.5,4.6875,35.15625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.75,10.3125,13.125,135.3515625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.3,15,13.125,196.875,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MALC,0.4,6.4,5.6,35.84,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.5,7,6,42,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.5,6.5,9.5,61.75,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.5,14.375,25,359.375,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MALC,0.45,7.875,6.75,53.15625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MALC,0.6,9.375,7.5,70.3125,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,5.625,3.75,21.09375,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.7,16.66666667,10.83333333,180.5555555,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,7.857142857,5.714285714,44.89795918,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MALC,0.75,10.71428571,15.17857143,162.627551,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.6,14.11764706,9.705882353,137.0242215,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.7,13.81578947,19.34210526,267.2264542,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.7,7.777777778,7.777777778,60.49382716,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,11.66666667,9.166666667,106.9444445,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.3,12.08333333,8.333333333,100.6944444,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.75,8.59375,11.71875,100.7080078,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.7,12.03125,12.03125,144.7509766,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.4,5.625,5,28.125,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.6,28.8,24,691.2,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.7,13.33333333,13.33333333,177.7777777,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.7,6.666666667,6.666666667,44.44444445,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.8,11.42857143,5.714285714,65.30612245,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,7.105263158,9.473684211,67.31301939,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.5,3.289473684,6.578947368,21.64127424,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.7,4.605263158,4.605263158,21.20844875,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,4.736842105,5.526315789,26.17728531,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,PAST,0.8,8.421052632,7.368421053,62.0498615,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.75,11.45833333,11.45833333,131.2934027,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,6.666666667,8.333333333,55.55555556,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,PAST,0.75,8.928571429,5.357142857,47.83163265,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,7.058823529,5.294117647,37.37024221,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,14.11764706,8.823529412,124.5674741,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.8,5.882352941,4.705882353,27.6816609,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.5,4.411764706,3.676470588,16.21972318,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,6.315789474,7.894736842,49.86149585,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,7.105263158,8.684210526,61.70360111,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.7,22.10526316,11.97368421,264.6814405,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.5,16.30434783,16.30434783,265.8317582,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.7,11.66666667,10.20833333,119.0972222,1,0,1,100,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,16.57894737,18.94736842,314.1274238,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.5,9.659090909,9.090909091,87.80991736,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,12.27272727,7.5,92.04545453,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.3,9.545454545,8.181818182,78.09917355,0,0,0,0,0,0,0.6,14,60,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,3.571428571,7.142857143,25.51020408,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,NA,MCOM,0.6,5.714285714,2.857142857,16.32653061,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,1,4,Weedy,UTEN,0.6,3.75,4.375,16.40625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.5,8.552631579,19.73684211,168.8019391,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.6,5.526315789,5.526315789,30.5401662,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.4,13.33333333,17.77777778,237.037037,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.4,8.888888889,7.777777778,69.13580247,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.7,5.25,6.125,32.15625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.6,8.333333333,9.166666667,76.38888889,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.4,5,8,40,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.75,5.625,5.625,31.640625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.4,7.058823529,4.705882353,33.21799308,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.7,4.117647059,8.235294118,33.9100346,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.7,6.176470588,6.176470588,38.14878892,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.6,5.625,5.625,31.640625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.7,10.9375,8.75,95.703125,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.6,6.5625,4.6875,30.76171875,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.4,7.368421053,6.842105263,50.41551247,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,PPOR,0.5,11.95652174,18.47826087,220.9357278,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.8,7.826086957,6.956521739,54.44234405,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,PPOR,0.5,9.722222222,6.944444444,67.51543209,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.65,26.40625,14.21875,375.4638672,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.65,28.4375,12.1875,346.5820313,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.7,17.5,13.125,229.6875,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.8,7.5,5,37.5,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.5,6.25,3.90625,24.4140625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.85,6.375,5.3125,33.8671875,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,PPOR,0.8,5,7,35,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,PPOR,0.7,9.210526316,7.368421053,67.86703602,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.6,16.57894737,12.63157895,209.4182826,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,PPOR,0.7,11.97368421,7.368421053,88.22714681,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,PPOR,0.3,7.5,7.5,56.25,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,PPOR,0.7,9.722222222,12.63888889,122.8780864,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,PPOR,0.75,12.5,13.54166667,169.2708334,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,PPOR,0.6,9.166666667,6.666666667,61.11111112,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.8,6.666666667,2.666666667,17.77777778,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.7,9.333333333,5.833333333,54.44444444,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.8,10.66666667,8,85.33333336,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.8,9.333333333,10.66666667,99.55555558,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MALC,0.7,15,7.5,112.5,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.7,7.205882353,3.088235294,22.25346021,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.6,5.294117647,3.529411765,18.68512111,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.7,6.176470588,6.176470588,38.14878892,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.8,14.11764706,9.411764706,132.8719723,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.8,11.76470588,9.411764706,110.7266436,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.6,20,17.5,350,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.6,30,31,930,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MALC,0.7,29.47368421,14.73684211,434.3490306,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MALC,0.6,21.17647059,10.58823529,224.2214532,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.75,4.6875,4.6875,21.97265625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.5,10.9375,10.9375,119.6289063,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.7,10.5,9.333333333,98,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.6,9.375,10.3125,96.6796875,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.75,14.0625,21.09375,296.6308594,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.5,15.625,6.25,97.65625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MALC,0.75,15.44117647,4.411764706,68.12283737,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MALC,0.8,16.47058824,12.94117647,213.148789,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.6,12.85714286,20.35714286,261.734694,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,NA,MCOM,0.4,8.571428571,10.71428571,91.83673465,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.4,5,5.714285714,28.57142857,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.75,31.57894737,30.59210526,966.0664819,0,0,0,0,0,0,0.5,12,50,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.7,30.625,25.15625,770.4101563,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.65,17.10526316,17.10526316,292.5900278,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.8,17.77777778,17.77777778,316.0493828,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Stress Tolerant,CNAT,0.85,28.6875,22.3125,640.0898438,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,2,4,Weedy,UTEN,0.7,33.90625,26.25,890.0390625,0,0,0,0,0,0.3,0,8,30,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,3.888888889,5.833333333,22.68518518,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.5,7.638888889,3.472222222,26.52391975,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.6,4.166666667,6.666666667,27.77777778,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,10,15,150,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,11.25,7.5,84.375,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.8,14.28571429,11.42857143,163.2653062,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.75,5.357142857,5.357142857,28.69897959,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MALC,0.8,10,14.28571429,142.8571429,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,3.684210526,7.368421053,27.1468144,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,8.289473684,10.13157895,83.98545708,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,11.97368421,14.73684211,176.4542937,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,12.11538462,16.15384615,195.7100592,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.8,18.46153846,15.38461538,284.0236685,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,8.75,8.75,76.5625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.8,11,16,176,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.8,6.153846154,16.92307692,104.1420118,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.8,30.76923077,10.76923077,331.3609468,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.6,8.571428571,15,128.5714286,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,Weedy,UTEN,0.7,7.291666667,5.833333333,42.53472222,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.8,16.66666667,16.66666667,277.7777779,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,8.75,7.291666667,63.80208334,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.3,60,35,2100,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,Stress Tolerant,SSID,0.8,17.14285714,15.71428571,269.387755,0.2,0,0.2,20,0,0,0.8,18,80,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,15,13.75,206.25,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,14,16.33333333,228.6666666,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.75,8.203125,9.375,76.90429688,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,9.545454545,3.181818182,30.37190083,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MALC,0.8,14.54545455,14.54545455,211.5702481,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,7,7,49,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.65,13.38235294,19.11764706,255.8391003,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,Weedy,PPOR,0.65,65,57.890625,3762.890625,0,0,0,0,0,0.6,0,14,60,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.3,17.14285714,24.10714286,413.2653061,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.3,7.5,7.5,56.25,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,99.61538462,76.73076923,7643.565089,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MALC,0.6,32.14285714,10.71428571,344.3877549,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,3,4,NA,MCOM,0.7,35,45.9375,1607.8125,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.7,7,7,49,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.7,5.25,7.875,41.34375,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.6,6,4.5,27,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.7,7,10.5,73.5,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,Stress Tolerant,SSID,0.8,6,6,36,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,Weedy,UTEN,0.5,6.25,7.291666667,45.57291667,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.3,4.375,6.25,27.34375,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,Weedy,PPOR,0.7,5,7.5,37.5,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,Weedy,UTEN,0.7,20,20,400,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.7,5.384615385,8.076923077,43.49112426,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.7,4.038461538,8.076923077,32.61834319,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,Weedy,PPOR,0.7,21.25,25,531.25,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.5,7.142857143,10.71428571,76.53061222,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.6,6.428571429,5.357142857,34.43877551,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.75,8.035714286,10.71428571,86.09693874,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,Weedy,UTEN,0.75,11.71875,14.0625,164.7949219,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,Weedy,UTEN,0.6,15,30.9375,464.0625,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.7,14.58333333,15.55555556,226.8518519,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,Weedy,PPOR,0.6,8.181818182,9.545454545,78.09917355,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,Weedy,UTEN,0.75,7.932692308,7.211538462,57.20691569,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.7,12.6,10.5,132.3,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.4,42.66666667,38,1621.333333,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.75,24.10714286,24.10714286,581.1543369,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.8,8.571428571,7.142857143,61.22448979,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.8,11.42857143,10,114.2857143,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.8,8.571428571,5.714285714,48.97959183,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,Weedy,UTEN,0.7,10,10,100,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.7,21.25,13.75,292.1875,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.8,11.42857143,12.85714286,146.9387756,0,0,0,0,0,0,0,2,0,0,0
Video,2,Patch Reef,3,4,5,NA,MCOM,0.6,6.666666667,3.333333333,22.22222222,0,0,0,0,0,0,0,2,0,0,0
